0.18641,0.064738,0.20423,0.13654,0.23731,0.10077,1.6158,5.4612,0.92153,0.50148,0.23038,0.18641,0.12184,0.022409,0.23188,0.80547,0.14844,3.8047,3.6562,0.3087,0
0.1938,0.058637,0.2091,0.13428,0.24406,0.10978,1.9487,8.4703,0.91536,0.40936,0.24406,0.1938,0.11004,0.026101,0.16667,0.76596,0.16406,6.9375,6.7734,0.15073,0
0.16728,0.077122,0.19206,0.11316,0.23624,0.12308,1.837,6.5085,0.95479,0.70235,0.22094,0.16728,0.11116,0.018713,0.22222,1.0953,0.023438,5.8516,5.8281,0.26691,0
0.1881,0.055735,0.20603,0.13049,0.22947,0.098977,1.5384,5.1458,0.91433,0.39867,0.2227,0.1881,0.10847,0.021305,0.14545,0.49323,0.125,4.7344,4.6094,0.1052,0
0.18606,0.056933,0.20796,0.12831,0.22672,0.098408,2.2222,8.9685,0.91218,0.41608,0.22645,0.18606,0.10901,0.039409,0.16495,0.48103,0.0078125,2.7188,2.7109,0.18188,0
0.18682,0.057162,0.19836,0.13965,0.23345,0.093797,1.0219,3.7533,0.93273,0.46522,0.22963,0.18682,0.10553,0.03252,0.23881,1.3256,0.11719,6.4453,6.3281,0.3231,0
0.19414,0.065477,0.22415,0.13057,0.24373,0.11316,1.896,6.5924,0.89226,0.44387,0.23285,0.19414,0.10937,0.02213,0.26667,0.275,0.14062,0.5,0.35938,0.35266,0
0.18886,0.057151,0.20841,0.12833,0.23439,0.10606,1.7203,5.7656,0.91396,0.4136,0.2328,0.18886,0.10411,0.016048,0.27119,0.58513,0.125,4.0859,3.9609,0.11792,0
0.17593,0.067228,0.17623,0.12758,0.23271,0.10513,1.3789,4.7989,0.94163,0.59804,0.21944,0.17593,0.10461,0.021108,0.16,0.7877,0.0078125,6,5.9922,0.18703,0
0.19323,0.06032,0.21212,0.13545,0.24182,0.10636,1.1034,3.599,0.93027,0.47964,0.23485,0.19323,0.11011,0.017544,0.22857,0.93125,0.14844,6.5938,6.4453,0.21348,0
0.19007,0.060715,0.20992,0.13419,0.23749,0.1033,1.6721,5.9383,0.92208,0.4808,0.22121,0.19007,0.10656,0.018626,0.22222,0.67425,0.1875,5.5078,5.3203,0.12595,0
0.19084,0.06108,0.21262,0.13184,0.24024,0.1084,1.4451,5.1271,0.9211,0.47904,0.23773,0.19084,0.11024,0.041026,0.24615,0.58464,0.125,3.5703,3.4453,0.16487,0
0.19464,0.060059,0.21397,0.13142,0.24504,0.11362,1.3287,4.3493,0.91349,0.39727,0.21817,0.19464,0.11531,0.026273,0.23188,0.53288,0.125,4.8203,4.6953,0.11575,0
0.17646,0.077764,0.20464,0.12194,0.24598,0.12404,1.8213,5.6043,0.9308,0.6274,0.24284,0.17646,0.11657,0.0199,0.20253,0.88002,0.125,4.9531,4.8281,0.26363,0
0.19928,0.05961,0.22257,0.13598,0.25143,0.11545,1.7106,5.8731,0.90751,0.35363,0.26334,0.19928,0.11359,0.033613,0.25,0.92548,0.125,5.6641,5.5391,0.22764,0
0.17966,0.073893,0.1922,0.1311,0.24723,0.11613,1.307,4.1081,0.94274,0.63474,0.14607,0.17966,0.1011,0.015968,0.16,0.31456,0.0078125,0.625,0.61719,0.30731,0
0.19461,0.059381,0.21731,0.13387,0.24182,0.10795,1.6931,6.2902,0.90133,0.38484,0.21731,0.19461,0.11026,0.044077,0.16667,0.59229,0.13281,4.3047,4.1719,0.1583,0
0.20498,0.061316,0.23401,0.13324,0.25498,0.12174,1.85,5.7064,0.86734,0.28376,0.24957,0.20498,0.12015,0.018161,0.23188,0.40838,0.14844,0.79688,0.64844,0.31205,0
0.19643,0.058822,0.21867,0.13839,0.24167,0.10329,2.2685,9.7478,0.89265,0.35877,0.21827,0.19643,0.11853,0.041237,0.22222,0.9523,0.125,6.6484,6.5234,0.2181,0
0.19098,0.060419,0.21028,0.12889,0.23944,0.11056,1.3589,4.3944,0.92276,0.46158,0.21028,0.19098,0.10283,0.01837,0.25806,0.45675,0.11719,2.8359,2.7188,0.14698,0
0.19381,0.059079,0.2124,0.13338,0.24026,0.10688,1.6683,6.635,0.90869,0.39155,0.2293,0.19381,0.10731,0.051948,0.13913,0.94393,0.21094,4.6484,4.4375,0.22381,0
0.18231,0.063664,0.20239,0.12326,0.23536,0.1121,2.8715,14.276,0.92186,0.58052,0.23536,0.18231,0.10797,0.029466,0.23188,0.67076,0.13281,4.2656,4.1328,0.18177,0
0.1869,0.056797,0.21324,0.12541,0.22919,0.10378,2.5892,10.737,0.89689,0.38398,0.21838,0.1869,0.1147,0.022663,0.27119,0.87919,0.125,5.4141,5.2891,0.2301,0
0.18961,0.05955,0.2103,0.1257,0.24426,0.11855,2.1742,8.0675,0.89366,0.40476,0.24723,0.18961,0.10951,0.028777,0.16,0.88582,0.14844,4.9609,4.8125,0.22984,0
0.18608,0.062997,0.20078,0.12863,0.24392,0.11529,1.5241,6.0882,0.93365,0.53586,0.25216,0.18608,0.10113,0.023704,0.18182,0.56456,0.14062,3.3359,3.1953,0.15539,0
0.19213,0.06048,0.22,0.13103,0.24207,0.11103,2.7499,12.805,0.876,0.36272,0.24138,0.19213,0.12462,0.10738,0.20513,0.40696,0.14062,0.78125,0.64062,0.44634,0
0.16642,0.079023,0.19368,0.11304,0.23247,0.11943,2.1838,8.3067,0.94572,0.65925,0.23199,0.16642,0.10986,0.01636,0.22535,1.2495,0.046875,6.6016,6.5547,0.20702,0
0.19961,0.05987,0.22197,0.1377,0.24454,0.10684,1.5209,5.1698,0.9088,0.39224,0.22289,0.19961,0.11038,0.024768,0.15094,0.6582,0.13281,4.6484,4.5156,0.11684,0
0.12945,0.08086,0.11312,0.060301,0.21456,0.15426,0.32603,2.2694,0.96862,0.7583,0.21503,0.12945,0.10622,0.01854,0.13793,0.65918,0.070312,5.1016,5.0312,0.15497,0
0.18311,0.070925,0.19451,0.1335,0.24624,0.11274,1.3721,4.5544,0.94622,0.63712,0.24376,0.18311,0.12087,0.037383,0.25397,0.69688,0.0078125,5.8203,5.8125,0.10534,0
0.19505,0.059411,0.21538,0.13603,0.24429,0.10826,1.4032,4.6055,0.92099,0.41925,0.23267,0.19505,0.11549,0.03912,0.23188,0.89149,0.13281,6.6953,6.5625,0.16598,0
0.19498,0.06056,0.21367,0.13373,0.2463,0.11257,1.8493,7.311,0.91456,0.43833,0.25956,0.19498,0.11429,0.045198,0.15534,0.35826,0.15625,0.66406,0.50781,0.38385,0
0.18312,0.05982,0.20236,0.13298,0.22755,0.094572,2.1203,8.9746,0.92589,0.52852,0.2259,0.18312,0.11417,0.034934,0.18391,0.6273,0.15625,5.1016,4.9453,0.15861,0
0.18651,0.074868,0.20773,0.1281,0.25144,0.12334,1.6714,6.059,0.94248,0.64031,0.27048,0.18651,0.11845,0.01608,0.22535,0.89019,0.1875,4.4688,4.2812,0.19901,0
0.18631,0.069013,0.20028,0.13365,0.25105,0.11739,1.7943,6.6875,0.92454,0.53362,0.14159,0.18631,0.10931,0.01837,0.20513,0.88281,0.0078125,6.9922,6.9844,0.17431,0
0.18774,0.056736,0.20944,0.12984,0.22806,0.098226,2.0825,7.9268,0.89757,0.38605,0.22524,0.18774,0.11419,0.042895,0.18182,0.39363,0.20312,1.1328,0.92969,0.32283,0
0.18861,0.070799,0.19925,0.13298,0.25893,0.12596,2.8157,12.368,0.91156,0.53318,0.26245,0.18861,0.11781,0.017917,0.16842,0.2955,0.13281,0.67188,0.53906,0.32428,0
0.18713,0.059577,0.20952,0.13228,0.23366,0.10138,1.8799,6.7619,0.91431,0.48225,0.22883,0.18713,0.1101,0.062745,0.15534,0.54688,0.16406,2.625,2.4609,0.23302,0
0.1895,0.061545,0.21034,0.12956,0.24287,0.1133,1.6115,6.0223,0.92232,0.44391,0.23744,0.1895,0.11524,0.027875,0.23188,0.68973,0.0078125,4.7266,4.7188,0.15551,0
0.17862,0.072885,0.20561,0.12585,0.24,0.11415,1.6796,5.8489,0.94048,0.60245,0.20976,0.17862,0.11113,0.016048,0.16,0.98463,0.03125,6.6797,6.6484,0.21537,0
0.17561,0.06298,0.2,0.11966,0.22,0.10034,2.6234,11.4,0.92251,0.55809,0.21831,0.17561,0.10782,0.04,0.15094,1.0007,0.15625,5.1328,4.9766,0.15684,0
0.19478,0.057615,0.20701,0.14157,0.24288,0.1013,1.215,4.166,0.9132,0.3819,0.13906,0.19478,0.11278,0.020539,0.15238,0.43034,0.22656,0.79688,0.57031,0.36737,0
0.1771,0.060335,0.18338,0.13211,0.22085,0.088732,0.89142,3.1728,0.94011,0.58504,0.20573,0.1771,0.10949,0.015826,0.16667,0.36719,0.15625,0.66406,0.50781,0.78077,0
0.18485,0.058035,0.20103,0.13282,0.22974,0.096923,0.84499,2.7001,0.92005,0.45282,0.21538,0.18485,0.11705,0.057971,0.15385,0.57272,0.14844,3.5703,3.4219,0.21233,0
0.18621,0.065674,0.21347,0.12653,0.24041,0.11388,1.5829,5.2661,0.91496,0.47831,0.23265,0.18621,0.1169,0.035011,0.19753,1.3877,0.1875,5.2578,5.0703,0.26083,0
0.16503,0.077153,0.16193,0.11766,0.23449,0.11684,1.0805,3.7999,0.96032,0.71765,0.24474,0.16503,0.12642,0.054608,0.26667,0.77097,0.039062,3.2578,3.2188,0.30138,0
0.085832,0.091395,0.058552,0.0050045,0.14788,0.14288,9.65,113.75,0.84268,0.43454,0.0010009,0.085832,0.097472,0.016343,0.23188,0.13231,0.0078125,1.4922,1.4844,0.11158,0
0.039363,0.060447,0.013588,0.0055806,0.042946,0.037366,4.5931,27.934,0.81745,0.28228,0.0007279,0.039363,0.10101,0.016048,0.24615,0.2561,0.0078125,3.2422,3.2344,0.13963,0
0.14639,0.069032,0.15344,0.088251,0.19785,0.1096,2.0682,8.5835,0.95279,0.6708,0.085963,0.14639,0.094444,0.026622,0.25,0.52193,0.015625,3.5156,3.5,0.2276,0
0.13295,0.06467,0.12128,0.087093,0.17907,0.091977,1.5711,5.8653,0.96404,0.72898,0.10297,0.13295,0.11585,0.016824,0.27586,0.17052,0.0078125,2.1797,2.1719,0.064379,0
0.13835,0.06958,0.1255,0.090232,0.2021,0.11187,1.9053,8.0957,0.96454,0.75201,0.10278,0.13835,0.10802,0.016032,0.27586,0.16667,0.0078125,2.3281,2.3203,0.019881,0
0.17176,0.064437,0.20327,0.11366,0.22331,0.10965,2.2597,7.8884,0.90498,0.47916,0.20871,0.17176,0.1136,0.020672,0.25,0.59453,0.0078125,5.3906,5.3828,0.12812,0
0.13647,0.069883,0.12507,0.084217,0.19762,0.1134,1.4953,6.8201,0.96891,0.7563,0.11023,0.13647,0.11577,0.015702,0.27586,0.079799,0.0078125,0.25,0.24219,0.11497,0
0.12809,0.06769,0.11377,0.07985,0.17887,0.099022,2.1022,10.159,0.96549,0.757,0.11082,0.12809,0.11059,0.015842,0.25806,0.065272,0.0078125,0.13281,0.125,0.155,0
0.12903,0.067387,0.11468,0.078564,0.19157,0.11301,1.6879,7.0705,0.96301,0.72798,0.10407,0.12903,0.10615,0.017998,0.27586,0.10408,0.0078125,0.25,0.24219,0.11484,0
0.15023,0.07196,0.13434,0.099714,0.21613,0.11642,2.2953,12.157,0.96354,0.73646,0.10824,0.15023,0.11277,0.01564,0.27586,0.089732,0.0078125,0.25781,0.25,0.15409,0
0.12213,0.066607,0.11112,0.077848,0.17688,0.099036,1.9784,7.9185,0.95618,0.69031,0.10233,0.12213,0.080614,0.015795,0.27119,0.056848,0.0078125,0.20312,0.19531,0.14,0
0.14249,0.067024,0.12194,0.097507,0.20507,0.10757,2.4467,10.726,0.95263,0.69481,0.10531,0.14249,0.071168,0.015702,0.25,0.068834,0.0078125,0.21875,0.21094,0.14709,0
0.12881,0.063845,0.11759,0.086989,0.17611,0.089123,2.105,8.8558,0.95921,0.72128,0.11865,0.12881,0.13293,0.015702,0.27586,0.082661,0.0078125,0.17188,0.16406,0.097222,0
0.18397,0.047837,0.18622,0.14417,0.22393,0.079762,1.6205,5.7191,0.90473,0.15351,0.21793,0.18397,0.10898,0.019277,0.27586,0.62061,0.14062,4.6797,4.5391,0.029506,0
0.17363,0.044739,0.16256,0.14461,0.20697,0.062357,2.0689,7.9222,0.89925,0.14999,0.15456,0.17363,0.11102,0.016393,0.27586,1.0941,0.0078125,5.8047,5.7969,0.26011,0
0.18119,0.049023,0.17066,0.1443,0.22728,0.082985,1.4864,5.0632,0.91351,0.1616,0.24095,0.18119,0.11184,0.016048,0.24242,0.96018,0.10156,6.7812,6.6797,0.17443,0
0.18419,0.050419,0.18642,0.14127,0.2283,0.087022,1.0739,3.4202,0.91354,0.16977,0.23012,0.18419,0.11852,0.020645,0.25,0.79102,0.0078125,4.6406,4.6328,0.21826,0
0.18704,0.050832,0.19092,0.14063,0.23246,0.091832,1.6249,5.7538,0.91037,0.1489,0.13662,0.18704,0.11874,0.021419,0.25,0.75034,0.0078125,4.8203,4.8125,0.15211,0
0.18751,0.049014,0.19805,0.14271,0.22749,0.084777,1.5184,5.5932,0.91525,0.17667,0.21571,0.18751,0.099407,0.018223,0.22857,1.3972,0.10156,5.9531,5.8516,0.28677,0
0.19331,0.05084,0.21629,0.1461,0.23155,0.08545,2.0883,7.716,0.88968,0.14381,0.22621,0.19331,0.12713,0.029466,0.27586,1.0986,0.10156,4.8203,4.7188,0.19851,0
0.19239,0.049083,0.20884,0.14293,0.23133,0.088405,1.9857,7.0537,0.89586,0.1444,0.22517,0.19239,0.11901,0.043716,0.24615,1.4542,0.14844,6.0312,5.8828,0.27749,0
0.19398,0.04761,0.21453,0.15428,0.22672,0.072438,3.1193,15.882,0.88985,0.15143,0.2194,0.19398,0.10693,0.062992,0.17778,1.338,0.10156,5.9297,5.8281,0.35564,0
0.18431,0.049444,0.19017,0.14138,0.2262,0.084826,1.328,4.5883,0.91228,0.15816,0.13812,0.18431,0.11092,0.019254,0.25397,0.80636,0.10156,4.6328,4.5312,0.20779,0
0.19527,0.064522,0.21552,0.13524,0.25403,0.11879,1.6535,5.6638,0.9157,0.43425,0.2694,0.19527,0.12553,0.018757,0.25806,0.99089,0.046875,6.6016,6.5547,0.15229,0
0.18933,0.064976,0.18987,0.13544,0.2531,0.11767,1.9495,7.2207,0.92148,0.46086,0.14456,0.18933,0.12207,0.02346,0.23881,1.0887,0.125,6.7031,6.5781,0.18862,0
0.17046,0.075548,0.16977,0.11257,0.24031,0.12774,1.3011,4.115,0.96378,0.73482,0.24231,0.17046,0.12928,0.03125,0.26667,1.25,0.0078125,7,6.9922,0.17002,0
0.16149,0.072859,0.15251,0.10688,0.23417,0.12729,1.6607,6.8803,0.9648,0.73828,0.24057,0.16149,0.12419,0.030075,0.2623,0.67932,0.11719,4.6094,4.4922,0.16443,0
0.15333,0.074062,0.15117,0.089362,0.21912,0.12976,1.2283,4.5062,0.96355,0.71437,0.21912,0.15333,0.1277,0.017372,0.23881,1.9169,0.11719,6.1016,5.9844,0.37883,0
0.18906,0.062576,0.21934,0.12399,0.23705,0.11307,2.3787,8.8041,0.90417,0.44315,0.23075,0.18906,0.10016,0.020025,0.14679,1.6312,0.21094,5.8984,5.6875,0.27473,0
0.19721,0.062636,0.21736,0.1381,0.25278,0.11468,2.16,7.7887,0.90479,0.3888,0.25098,0.19721,0.12351,0.016162,0.26667,0.83984,0.125,5.6094,5.4844,0.11673,0
0.19925,0.057117,0.21794,0.139,0.23882,0.099816,1.9004,6.4069,0.88683,0.30846,0.21164,0.19925,0.11392,0.015733,0.16495,1.2682,0.21875,3.9688,3.75,0.23622,0
0.1507,0.07421,0.12694,0.10953,0.22847,0.11894,2.8996,14.142,0.93245,0.57706,0.1136,0.1507,0.11985,0.018079,0.25,0.57474,0.0078125,4.5469,4.5391,0.10535,0
0.13834,0.085693,0.12675,0.060881,0.23867,0.17779,2.6683,13.515,0.94305,0.6119,0.12504,0.13834,0.13823,0.01636,0.27586,1.1062,0.0078125,4.4219,4.4141,0.23097,0
0.15686,0.087962,0.14166,0.10904,0.25161,0.14257,2.081,8.2664,0.93757,0.56806,0.13351,0.15686,0.14052,0.018801,0.27586,1.214,0.0078125,6.7656,6.7578,0.21595,0
0.15217,0.082542,0.1338,0.10565,0.23841,0.13277,1.501,5.54,0.94838,0.64743,0.12554,0.15217,0.109,0.017112,0.22857,0.68115,0.0078125,4.8281,4.8203,0.2085,0
0.14468,0.080931,0.1284,0.10079,0.22809,0.1273,1.8786,7.9098,0.94439,0.63435,0.11957,0.14468,0.13346,0.022631,0.25806,0.76241,0.0078125,5.0938,5.0859,0.24608,0
0.16223,0.081261,0.14524,0.11684,0.24531,0.12847,1.8588,6.9374,0.94002,0.60102,0.13342,0.16223,0.13408,0.024845,0.27586,0.75031,0.0078125,4.4531,4.4453,0.14663,0
0.12668,0.080213,0.12369,0.05452,0.18652,0.132,1.5265,5.7,0.96598,0.74613,0.11599,0.12668,0.11786,0.015857,0.27586,0.68511,0.0078125,4.5547,4.5469,0.25962,0
0.15758,0.079698,0.1478,0.11639,0.24018,0.12378,2.0225,8.1321,0.9442,0.63943,0.12645,0.15758,0.13152,0.031936,0.25,0.4354,0.0078125,4.9609,4.9531,0.10949,0
0.15646,0.079267,0.13836,0.11537,0.2371,0.12173,1.7337,6.0958,0.94122,0.6084,0.11742,0.15646,0.12449,0.01592,0.27586,0.9949,0.0078125,5.2734,5.2656,0.325,0
0.13054,0.085366,0.12736,0.050973,0.20965,0.15868,1.6492,6.0345,0.95799,0.69875,0.12175,0.13054,0.13186,0.019093,0.24242,0.87861,0.0078125,4.5938,4.5859,0.20443,0
0.19602,0.045093,0.20426,0.15445,0.23064,0.076188,1.5826,5.4097,0.90985,0.19808,0.15015,0.19602,0.12769,0.025,0.2623,0.92116,0.0078125,6.2578,6.25,0.19009,0
0.20051,0.04494,0.20992,0.15601,0.23034,0.074329,2.3196,10.263,0.89891,0.1918,0.20992,0.20051,0.13531,0.05694,0.27586,0.46833,0.0078125,5.4688,5.4609,0.084243,0
0.19962,0.042915,0.20195,0.1656,0.22847,0.062871,1.546,6.144,0.90986,0.19024,0.20379,0.19962,0.13664,0.025397,0.27586,1.1172,0.16406,6.0156,5.8516,0.12994,0
0.20245,0.043619,0.20686,0.16467,0.23196,0.067295,1.4311,5.1706,0.9069,0.18422,0.22569,0.20245,0.13246,0.017204,0.23529,0.64095,0.0078125,4.7891,4.7812,0.089951,0
0.20753,0.051074,0.22195,0.15412,0.25153,0.097411,1.5966,6.7515,0.90532,0.18869,0.25176,0.20753,0.13112,0.024353,0.27586,0.90104,0.15625,5.8984,5.7422,0.1818,0
0.14072,0.081793,0.13772,0.070793,0.22135,0.15056,1.687,6.8076,0.96639,0.75109,0.11716,0.14072,0.11049,0.017039,0.27586,0.39815,0.0078125,5.0469,5.0391,0.11649,0
0.21262,0.049833,0.22606,0.16392,0.25636,0.092444,1.2772,4.1278,0.90678,0.18081,0.23845,0.21262,0.11902,0.020487,0.23881,0.67188,0.0078125,5.9062,5.8984,0.1248,0
0.20143,0.044631,0.20118,0.16715,0.23696,0.069812,0.96278,2.9966,0.90862,0.18667,0.22971,0.20143,0.12906,0.0181,0.27119,0.85268,0.14844,6.1172,5.9688,0.13303,0
0.20578,0.044944,0.21103,0.1679,0.23867,0.070775,1.0106,3.3865,0.90998,0.18833,0.22756,0.20578,0.12906,0.020228,0.23881,0.29905,0.0078125,0.64844,0.64062,0.27073,0
0.20651,0.048699,0.2089,0.16154,0.25532,0.093778,1.7072,6.065,0.9055,0.17345,0.15968,0.20651,0.12829,0.016913,0.2623,1.3346,0.15625,6.4688,6.3125,0.28133,0
0.13592,0.091119,0.13303,0.041083,0.22816,0.18707,4.2867,37.016,0.93564,0.6333,0,0.13592,0.12362,0.015905,0.27586,0.23032,0.0078125,4.4141,4.4062,0.098257,0
0.15927,0.08024,0.14553,0.12125,0.24184,0.12059,2.9528,22.866,0.93446,0.58094,0,0.15927,0.12724,0.018583,0.2623,0.48582,0.0078125,4.3594,4.3516,0.1228,0
0.16037,0.076347,0.14324,0.11868,0.2357,0.11702,3.4086,26.939,0.92776,0.53778,0,0.16037,0.12272,0.017699,0.27586,0.14043,0.0078125,0.69531,0.6875,0.1048,0
0.16047,0.077851,0.14953,0.12519,0.23998,0.11479,2.9075,19.863,0.94086,0.61016,0,0.16047,0.14177,0.016967,0.26667,0.35051,0.0078125,4.8828,4.875,0.11971,0
0.13092,0.088622,0.12986,0.042918,0.21404,0.17112,2.5397,20.11,0.96407,0.73817,0,0.13092,0.12298,0.017738,0.25397,0.25379,0.0078125,4.375,4.3672,0.0786,0
0.13765,0.084477,0.13398,0.072697,0.22262,0.14993,3.9991,42.126,0.93374,0.57535,0,0.13765,0.14847,0.039216,0.27119,0.28027,0.0078125,4.4531,4.4453,0.10774,0
0.15345,0.083613,0.13363,0.11539,0.24279,0.1274,3.6218,24.591,0.9295,0.58209,0,0.15345,0.13028,0.018735,0.26667,0.23806,0.0078125,4.3359,4.3281,0.081118,0
0.16381,0.073377,0.15261,0.12691,0.22088,0.093976,6.9885,121.39,0.93658,0.56664,0,0.16381,0.11712,0.021798,0.25,0.60968,0.0078125,4.8203,4.8125,0.24963,0
0.15294,0.087001,0.14007,0.1046,0.24191,0.13731,3.7189,43.126,0.94946,0.65932,0,0.15294,0.11699,0.01854,0.27119,0.52533,0.0078125,4.1328,4.125,0.23021,0
0.15462,0.083056,0.139,0.11326,0.2391,0.12584,3.1281,23.302,0.94355,0.627,0,0.15462,0.12854,0.01592,0.26667,0.26113,0.0078125,4.9844,4.9766,0.046752,0
0.13955,0.070248,0.12736,0.088421,0.19485,0.10643,2.1145,10.07,0.9643,0.73038,0.095335,0.13955,0.10237,0.030246,0.27586,0.42692,0.023438,2.5234,2.5,0.16917,0
0.14173,0.07229,0.1268,0.088501,0.2034,0.1149,1.725,7.5288,0.96583,0.73777,0.090665,0.14173,0.084839,0.017354,0.19277,0.48906,0.0078125,2.4609,2.4531,0.24103,0
0.15208,0.071793,0.16412,0.094267,0.20755,0.11328,1.7823,6.7857,0.95349,0.66729,0.060043,0.15208,0.088671,0.026846,0.15686,0.59743,0.0078125,3.9531,3.9453,0.19315,0
0.15,0.068328,0.16254,0.093932,0.20289,0.10896,1.9531,7.4698,0.95016,0.64872,0.084131,0.15,0.093508,0.016343,0.25806,0.47098,0.0078125,4.875,4.8672,0.13559,0
0.14126,0.072699,0.1368,0.087878,0.19283,0.10496,2.5284,13.099,0.96308,0.72717,0.094994,0.14126,0.09586,0.015857,0.26667,0.41436,0.0078125,2.5859,2.5781,0.14419,0
0.14446,0.069922,0.1484,0.087085,0.19877,0.11169,2.0257,8.2929,0.95933,0.70837,0.084937,0.14446,0.096817,0.01741,0.2623,0.66974,0.0078125,4.8125,4.8047,0.16301,0
0.14893,0.071697,0.1432,0.093393,0.20351,0.11011,1.8276,7.7787,0.96397,0.72489,0.095172,0.14893,0.090796,0.021277,0.26667,0.47454,0.0078125,4.7734,4.7656,0.1539,0
0.14738,0.070776,0.14069,0.095129,0.21027,0.11514,1.7736,6.8323,0.95759,0.69573,0.096668,0.14738,0.10293,0.015857,0.27586,0.37046,0.015625,3.4922,3.4766,0.097869,0
0.13271,0.081996,0.12286,0.082878,0.21604,0.13316,26.935,890.85,0.91258,0.58601,0,0.13271,0.091647,0.01741,0.2623,0.0078125,0.0078125,0.0078125,0,0,0
0.11556,0.086031,0.11716,0.030306,0.19285,0.16255,26.137,870.3,0.92294,0.61948,0,0.11556,0.094867,0.016649,0.27119,0.010318,0.0078125,0.13281,0.125,0.040865,0
0.13311,0.083779,0.12536,0.07434,0.21639,0.14205,30.685,1116,0.90738,0.57335,0,0.13311,0.095087,0.022727,0.22222,0.0078125,0.0078125,0.0078125,0,0,0
0.13341,0.088264,0.12855,0.052745,0.22258,0.16984,28.976,990.78,0.8883,0.50355,0,0.13341,0.1069,0.015671,0.27119,0.0078125,0.0078125,0.0078125,0,0,0
0.12641,0.085714,0.12113,0.051714,0.21454,0.16283,23.225,638.13,0.912,0.62627,0,0.12641,0.085909,0.017391,0.26667,0.02036,0.0078125,0.42188,0.41406,0.0625,0
0.13004,0.084853,0.12483,0.072428,0.21364,0.14121,25.276,747.38,0.86242,0.47119,0,0.13004,0.079667,0.018307,0.26667,0.0078125,0.0078125,0.0078125,0,0,0
0.1289,0.08901,0.12417,0.049305,0.22278,0.17347,23.648,659.32,0.86528,0.47278,0,0.1289,0.09035,0.025,0.26667,0.0078125,0.0078125,0.0078125,0,0,0
0.13885,0.078971,0.13092,0.10552,0.20569,0.10017,23.084,632.73,0.88758,0.49184,0,0.13885,0.093863,0.05,0.20253,0.0078125,0.0078125,0.0078125,0,0,0
0.13311,0.079635,0.12815,0.10508,0.18368,0.078596,24.018,686.59,0.87558,0.45935,0,0.13311,0.090806,0.015656,0.25806,0.0078125,0.0078125,0.0078125,0,0,0
0.1356,0.086122,0.1269,0.099262,0.21871,0.11945,21.715,575.86,0.88704,0.50055,0,0.1356,0.082046,0.025,0.20779,0.025146,0.0078125,0.5625,0.55469,0.064516,0
0.129,0.070466,0.13495,0.070524,0.17078,0.10026,1.2982,4.5883,0.96404,0.72716,0.17021,0.129,0.13935,0.019208,0.22857,0.29857,0.03125,3.6094,3.5781,0.10376,0
0.12583,0.077782,0.1287,0.055812,0.17073,0.11492,1.33,5.4442,0.96739,0.71279,0.13751,0.12583,0.13668,0.01581,0.27586,0.2429,0.0078125,5.4922,5.4844,0.05286,0
